"id","data_inversa","br","municipio","tipo_acidente"
"283293","5/7/2020","116","DOM CAVATI","Colisão traseira"
"283298","5/7/2020","40","CONTAGEM","Tombamento"
"283328","5/7/2020","262","IBIA","Colisão com objeto estático"
"283335","5/8/2020","381","ESTIVA","Tombamento"
"283337","5/8/2020","381","PERDOES","Saída de leito carroçável"
"283364","5/8/2020","381","SABARA","Colisão traseira"
"283371","5/8/2020","365","MONTES CLAROS","Colisão frontal"
"283386","5/8/2020","40","NOVA LIMA","Colisão transversal"
"283406","5/8/2020","40","ESMERALDAS","Saída de leito carroçável"
"283417","5/8/2020","40","ESMERALDAS","Capotamento"
"283427","5/8/2020","267","BICAS","Colisão traseira"
"283438","5/8/2020","381","BETIM","Colisão frontal"
"283449","5/8/2020","381","ITAGUARA","Colisão traseira"
"283473","2/19/2020","40","CONGONHAS","Colisão com objeto estático"
"283475","5/8/2020","381","BOM JESUS DO AMPARO","Colisão frontal"
"283485","5/8/2020","116","CARATINGA","Queda de ocupante de veículo"
"283487","5/8/2020","116","CARAI","Saída de leito carroçável"
"283492","5/8/2020","40","JOAO PINHEIRO","Colisão transversal"
"283493","5/8/2020","40","PARACATU","Colisão traseira"
"283503","5/8/2020","116","SAO JOAO DO MANHUACU","Colisão frontal"
"283508","5/8/2020","262","SAO DOMINGOS DO PRATA","Tombamento"
"283512","5/8/2020","262","UBERABA","Saída de leito carroçável"
"283527","5/9/2020","381","CAETE","Colisão frontal"
"283546","5/9/2020","365","UBERLANDIA","Colisão transversal"
"283554","5/9/2020","116","MURIAE","Tombamento"
"283558","5/9/2020","50","UBERLANDIA","Queda de ocupante de veículo"
"283559","5/9/2020","40","RIBEIRAO DAS NEVES","Colisão lateral"
"283567","5/9/2020","262","LUZ","Tombamento"
"283597","5/9/2020","381","BETIM","Colisão lateral"
"283615","5/9/2020","381","CAMANDUCAIA","Colisão com objeto estático"
"283617","5/9/2020","40","CONTAGEM","Saída de leito carroçável"
"283629","5/9/2020","381","JOAO MONLEVADE","Colisão frontal"
"283635","5/9/2020","381","RIO MANSO","Colisão traseira"
"283642","5/9/2020","50","UBERABA","Colisão traseira"
"283643","5/9/2020","50","UBERABA","Capotamento"
"283651","5/9/2020","262","BETIM","Atropelamento de Pedestre"
"283660","5/9/2020","381","SAO JOAQUIM DE BICAS","Colisão traseira"
"283675","5/9/2020","459","CONGONHAL","Saída de leito carroçável"
"283680","5/9/2020","50","UBERABA","Queda de ocupante de veículo"
"283682","5/9/2020","262","UBERABA","Capotamento"
"283711","5/10/2020","40","RIBEIRAO DAS NEVES","Colisão com objeto estático"
"283714","5/10/2020","381","SANTO ANTONIO DO AMPARO","Saída de leito carroçável"
"283730","5/10/2020","40","NOVA LIMA","Saída de leito carroçável"
"283733","5/10/2020","262","JUATUBA","Saída de leito carroçável"
"283739","5/10/2020","40","RIBEIRAO DAS NEVES","Colisão lateral"
"283745","5/10/2020","262","IBIA","Saída de leito carroçável"
"283751","5/10/2020","381","BELO HORIZONTE","Colisão traseira"
"283766","3/23/2020","381","ITAGUARA","Colisão transversal"
"283772","5/10/2020","50","UBERABA","Atropelamento de Pedestre"
"283775","5/10/2020","381","BETIM","Tombamento"
"283776","5/10/2020","381","CAETE","Saída de leito carroçável"
"283803","5/10/2020","365","SANTA VITORIA","Incêndio"
"283805","5/10/2020","381","CAMPANHA","Colisão traseira"
"283816","5/10/2020","381","BETIM","Colisão traseira"
"283818","5/10/2020","40","JUIZ DE FORA","Colisão traseira"
"283830","5/10/2020","381","NOVA ERA","Colisão lateral"
"283832","5/10/2020","116","MANHUACU","Colisão com objeto estático"
"283840","5/10/2020","381","SABARA","Colisão frontal"
"283847","5/10/2020","262","MANHUACU","Colisão frontal"
"283858","4/12/2020","381","IGARAPE","Tombamento"
"283867","5/10/2020","381","CAMANDUCAIA","Tombamento"
"283884","5/10/2020","40","NOVA LIMA","Capotamento"
"283893","5/10/2020","381","BELO ORIENTE","Colisão frontal"
"283901","5/11/2020","381","CONTAGEM","Engavetamento"
"283927","5/11/2020","40","CARANDAI","Colisão frontal"
"283929","5/11/2020","262","CAMPOS ALTOS","Tombamento"
"283930","5/11/2020","116","CACHOEIRA DE PAJEU","Tombamento"
"283938","5/11/2020","262","ARAUJOS","Colisão com objeto em movimento"
"283947","5/11/2020","262","MATIPO","Saída de leito carroçável"
"283952","5/11/2020","251","GRAO MOGOL","Tombamento"
"283955","5/11/2020","381","JOAO MONLEVADE","Colisão transversal"
"283982","5/11/2020","459","CALDAS","Colisão transversal"
"284001","5/11/2020","251","FRANCISCO SA","Tombamento"
"284002","5/11/2020","40","NOVA LIMA","Tombamento"
"284005","5/11/2020","381","CAMPANHA","Colisão com objeto estático"
"284006","5/11/2020","40","TRES MARIAS","Colisão transversal"
"284009","5/11/2020","40","CONGONHAS","Saída de leito carroçável"
"284021","4/17/2020","40","RIBEIRAO DAS NEVES","Colisão traseira"
"284025","5/11/2020","50","ARAGUARI","Tombamento"
"284043","5/12/2020","50","UBERABA","Queda de ocupante de veículo"
"284074","4/18/2020","40","RIBEIRAO DAS NEVES","Atropelamento de Pedestre"
"284084","5/12/2020","381","SANTA LUZIA","Queda de ocupante de veículo"
"284087","5/12/2020","381","TRES CORACOES","Saída de leito carroçável"
"284088","5/12/2020","381","NOVA ERA","Colisão frontal"
"284103","5/12/2020","40","CONTAGEM","Tombamento"
"284110","5/12/2020","365","PATROCINIO","Colisão traseira"
"284116","3/4/2020","381","CONTAGEM","Colisão traseira"
"284120","5/12/2020","50","UBERLANDIA","Colisão traseira"
"284123","5/12/2020","262","MANHUACU","Colisão frontal"
"284129","5/12/2020","381","POUSO ALEGRE","Queda de ocupante de veículo"
"284152","5/12/2020","50","ARAGUARI","Saída de leito carroçável"
"284159","5/12/2020","381","ANTONIO DIAS","Colisão frontal"
"284166","5/12/2020","153","ARAPORA","Atropelamento de Pedestre"
"284168","5/12/2020","262","SAO DOMINGOS DO PRATA","Colisão transversal"
"284169","5/12/2020","40","ALFREDO VASCONCELOS","Atropelamento de Pedestre"
"284193","4/18/2020","356","MURIAE","Colisão transversal"
"284205","5/13/2020","50","UBERLANDIA","Queda de ocupante de veículo"
"284213","5/13/2020","40","SETE LAGOAS","Engavetamento"
"284224","5/13/2020","262","UBERABA","Saída de leito carroçável"
"284229","5/13/2020","116","ALEM PARAIBA","Saída de leito carroçável"
"284230","5/13/2020","116","MURIAE","Tombamento"
"284234","5/13/2020","251","PADRE CARVALHO","Incêndio"
"284243","5/13/2020","40","NOVA LIMA","Colisão transversal"
"284258","5/13/2020","262","SAO DOMINGOS DO PRATA","Tombamento"
"284264","5/13/2020","381","OLIVEIRA","Saída de leito carroçável"
"284271","5/13/2020","381","TRES CORACOES","Colisão com objeto estático"
"284284","5/13/2020","50","UBERABA","Incêndio"
"284307","5/13/2020","262","MANHUACU","Colisão lateral"
"284316","5/13/2020","116","TEOFILO OTONI","Colisão com objeto estático"
"284338","5/13/2020","50","ARAGUARI","Queda de ocupante de veículo"
"284341","5/13/2020","364","PLANURA","Saída de leito carroçável"
"284356","5/14/2020","381","BETIM","Colisão traseira"
"284363","4/16/2020","251","FRANCISCO SA","Colisão traseira"
"284402","5/14/2020","153","ARAPORA","Saída de leito carroçável"
"284410","5/14/2020","381","BRUMADINHO","Colisão com objeto estático"
"284417","5/14/2020","40","JOAO PINHEIRO","Colisão lateral"
"284456","5/14/2020","262","CORREGO DANTA","Colisão transversal"
"284478","5/14/2020","116","MURIAE","Tombamento"
"284484","5/14/2020","40","CONTAGEM","Queda de ocupante de veículo"
"284487","5/15/2020","40","CONTAGEM","Colisão com objeto estático"
"284492","5/14/2020","381","EXTREMA","Colisão traseira"
"284493","5/14/2020","381","CAMBUI","Tombamento"
"284494","5/15/2020","381","SAO GONCALO DO RIO ABAIXO","Capotamento"
"284501","5/15/2020","354","CAXAMBU","Colisão frontal"
"284518","5/15/2020","381","BRUMADINHO","Saída de leito carroçável"
"284519","5/14/2020","262","CAMPOS ALTOS","Saída de leito carroçável"
"284521","5/15/2020","381","CAMBUI","Colisão com objeto estático"
"284524","5/15/2020","116","MIRADOURO","Saída de leito carroçável"
"284527","5/15/2020","381","LAVRAS","Saída de leito carroçável"
"284550","5/15/2020","262","MOEMA","Colisão transversal"
"284558","5/15/2020","40","JUIZ DE FORA","Saída de leito carroçável"
"284560","5/15/2020","381","IGARAPE","Colisão traseira"
"284566","5/15/2020","381","SAO GONCALO DO RIO ABAIXO","Capotamento"
"284576","5/15/2020","40","CONTAGEM","Colisão traseira"
"284580","5/15/2020","262","MANHUACU","Tombamento"
"284598","5/15/2020","262","JUATUBA","Atropelamento de Pedestre"
"284621","5/15/2020","381","SAO SEBASTIAO DA BELA VISTA","Tombamento"
"284637","5/15/2020","381","SABARA","Atropelamento de Pedestre"
"284645","4/17/2020","262","UBERABA","Colisão transversal"
"284647","5/15/2020","116","ENGENHEIRO CALDAS","Capotamento"
"284668","5/16/2020","381","TRES CORACOES","Incêndio"
"284669","5/15/2020","381","POUSO ALEGRE","Colisão com objeto estático"
"284693","5/16/2020","365","MONTES CLAROS","Colisão frontal"
"284697","5/16/2020","262","JUATUBA","Tombamento"
"284698","5/16/2020","262","BETIM","Colisão com objeto estático"
"284705","5/16/2020","262","JUATUBA","Colisão lateral"
"284710","5/16/2020","40","OLIVEIRA FORTES","Colisão com objeto estático"
"284716","5/16/2020","262","JUATUBA","Saída de leito carroçável"
"284722","5/16/2020","262","CAMPOS ALTOS","Saída de leito carroçável"
"284724","5/16/2020","262","BOM DESPACHO","Saída de leito carroçável"
"284729","5/16/2020","116","MANHUACU","Tombamento"
"284737","5/16/2020","381","BELO HORIZONTE","Colisão frontal"
"284748","5/16/2020","50","UBERABA","Saída de leito carroçável"
"284753","5/16/2020","40","PARAOPEBA","Derramamento de carga"
"284755","5/16/2020","262","UBERABA","Saída de leito carroçável"
"284762","5/16/2020","381","EXTREMA","Tombamento"
"284778","5/16/2020","40","CAETANOPOLIS","Saída de leito carroçável"
"284789","5/16/2020","381","BETIM","Colisão com objeto estático"
"284790","5/16/2020","40","PARAOPEBA","Saída de leito carroçável"
"284803","5/16/2020","381","EXTREMA","Tombamento"
"284808","5/16/2020","116","DIVISA ALEGRE","Tombamento"
"284811","5/16/2020","262","JUATUBA","Saída de leito carroçável"
"284829","5/16/2020","251","FRANCISCO SA","Saída de leito carroçável"
"284851","5/16/2020","267","CARVALHOS","Colisão frontal"
"284869","5/17/2020","50","UBERLANDIA","Tombamento"
"284889","5/17/2020","116","CARAI","Colisão frontal"
"284894","5/17/2020","381","IGARAPE","Tombamento"
"284913","5/17/2020","354","ITAMONTE","Tombamento"
"284922","5/17/2020","381","SAO GONCALO DO RIO ABAIXO","Capotamento"
"284934","5/17/2020","381","CAMANDUCAIA","Colisão com objeto estático"
"284935","5/17/2020","381","EXTREMA","Atropelamento de Pedestre"
"284948","5/17/2020","40","PARAOPEBA","Tombamento"
"284953","5/17/2020","50","ARAGUARI","Queda de ocupante de veículo"
"284956","5/17/2020","381","LAVRAS","Colisão traseira"
"284977","5/17/2020","50","UBERABA","Capotamento"
"284981","5/17/2020","116","SAO FRANCISCO DO GLORIA","Colisão traseira"
"285006","5/17/2020","356","EUGENOPOLIS","Tombamento"
"285017","5/17/2020","40","SETE LAGOAS","Saída de leito carroçável"
"285031","5/17/2020","262","MANHUACU","Colisão lateral"
"285053","5/18/2020","365","MONTES CLAROS","Atropelamento de Animal"
"285064","5/18/2020","381","OLIVEIRA","Queda de ocupante de veículo"
"285069","5/18/2020","50","UBERABA","Colisão com objeto estático"
"285078","5/10/2020","116","MURIAE","Capotamento"
"285096","5/18/2020","354","POUSO ALTO","Capotamento"
"285101","5/18/2020","381","CAMBUI","Tombamento"
"285113","5/18/2020","50","UBERLANDIA","Colisão traseira"
"285117","5/18/2020","381","BETIM","Colisão com objeto estático"
"285131","5/18/2020","365","PIRAPORA","Tombamento"
"285141","5/18/2020","40","NOVA LIMA","Queda de ocupante de veículo"
"285150","5/16/2020","251","MONTES CLAROS","Tombamento"
"285153","5/18/2020","50","UBERABA","Atropelamento de Pedestre"
"285164","5/18/2020","40","RIBEIRAO DAS NEVES","Colisão frontal"
"285168","5/18/2020","40","PARAOPEBA","Queda de ocupante de veículo"
"285176","5/18/2020","40","CAETANOPOLIS","Tombamento"
"285211","5/19/2020","50","UBERLANDIA","Colisão traseira"
"285233","5/19/2020","381","CONTAGEM","Colisão traseira"
"285269","5/19/2020","40","NOVA LIMA","Tombamento"
"285281","5/19/2020","381","TRES CORACOES","Saída de leito carroçável"
"285290","5/19/2020","356","MURIAE","Colisão lateral"
"285348","5/19/2020","40","TRES MARIAS","Saída de leito carroçável"
"285352","5/19/2020","365","SANTA VITORIA","Saída de leito carroçável"
"285354","5/20/2020","267","JUIZ DE FORA","Saída de leito carroçável"
"285369","5/20/2020","40","BELO HORIZONTE","Colisão traseira"
"285374","5/9/2020","50","UBERABA","Saída de leito carroçável"
"285387","5/20/2020","40","PARACATU","Saída de leito carroçável"
"285393","5/20/2020","40","NOVA LIMA","Queda de ocupante de veículo"
"285402","5/20/2020","50","UBERABA","Capotamento"
"285407","5/20/2020","40","RIBEIRAO DAS NEVES","Atropelamento de Animal"
"285410","5/20/2020","153","ARAPORA","Saída de leito carroçável"
"285425","5/20/2020","381","POUSO ALEGRE","Atropelamento de Pedestre"
"285458","5/20/2020","262","SAO DOMINGOS DO PRATA","Incêndio"
"285469","5/20/2020","50","UBERLANDIA","Colisão traseira"
"285490","5/21/2020","381","BETIM","Colisão lateral"
"285554","5/21/2020","40","CONSELHEIRO LAFAIETE","Colisão transversal"
"285557","5/21/2020","381","BOM JESUS DO AMPARO","Colisão traseira"
"285573","5/21/2020","40","EWBANK DA CAMARA","Colisão lateral"
"285576","5/21/2020","40","SANTOS DUMONT","Tombamento"
"285594","5/21/2020","40","CARANDAI","Colisão transversal"
"285606","5/21/2020","381","SAO GONCALO DO RIO ABAIXO","Saída de leito carroçável"
"285608","5/21/2020","146","CONGONHAL","Colisão lateral"
"285614","5/21/2020","381","CAETE","Colisão com objeto estático"
"285628","5/21/2020","40","JUIZ DE FORA","Atropelamento de Pedestre"
"285643","5/21/2020","262","CAMPOS ALTOS","Tombamento"
"285668","5/22/2020","381","EXTREMA","Colisão com objeto estático"
"285672","5/22/2020","146","POCOS DE CALDAS","Capotamento"
"285674","5/22/2020","40","CONGONHAS","Atropelamento de Pedestre"
"285675","5/22/2020","365","SAO GONCALO DO ABAETE","Incêndio"
"285683","4/19/2020","40","CONTAGEM","Saída de leito carroçável"
"285690","5/22/2020","381","LAVRAS","Saída de leito carroçável"
"285692","5/22/2020","381","BETIM","Tombamento"
"285699","5/22/2020","356","MURIAE","Colisão traseira"
"285702","5/14/2020","262","CAMPOS ALTOS","Saída de leito carroçável"
"285709","5/22/2020","381","EXTREMA","Tombamento"
"285726","5/22/2020","381","BETIM","Colisão traseira"
"285733","5/22/2020","40","MATIAS BARBOSA","Colisão traseira"
"285735","5/22/2020","381","CONTAGEM","Colisão traseira"
"285736","5/22/2020","262","SAO DOMINGOS DO PRATA","Incêndio"
"285737","5/16/2020","116","TEOFILO OTONI","Colisão transversal"
"285760","5/22/2020","116","MURIAE","Saída de leito carroçável"
"285763","5/22/2020","365","ARAGUARI","Colisão com objeto estático"
"285798","5/22/2020","262","UBERABA","Colisão traseira"
"285799","5/22/2020","262","UBERABA","Colisão traseira"
"285800","5/22/2020","267","BAEPENDI","Incêndio"
"285807","5/22/2020","262","LUZ","Tombamento"
"285808","5/22/2020","262","IGARATINGA","Saída de leito carroçável"
"285822","5/22/2020","381","SANTA LUZIA","Atropelamento de Pedestre"
"285825","5/22/2020","40","JUIZ DE FORA","Colisão transversal"
"285838","5/22/2020","365","PATROCINIO","Colisão lateral"
"285842","5/22/2020","381","NOVA UNIAO","Tombamento"
"285845","5/22/2020","116","PONTO DOS VOLANTES","Tombamento"
"285851","5/1/2020","262","MANHUACU","Colisão frontal"
"285853","5/22/2020","116","MANHUACU","Tombamento"
"285854","5/1/2020","262","REDUTO","Colisão lateral"
"285858","5/23/2020","381","BETIM","Colisão lateral"
"285863","4/4/2020","381","ANTONIO DIAS","Colisão com objeto em movimento"
"285869","5/22/2020","50","UBERABA","Colisão traseira"
"285888","5/23/2020","381","SANTO ANTONIO DO AMPARO","Saída de leito carroçável"
"285894","5/23/2020","365","ARAGUARI","Colisão traseira"
"285895","5/23/2020","153","COMENDADOR GOMES","Saída de leito carroçável"
"285915","5/23/2020","40","BELO HORIZONTE","Tombamento"
"285933","5/23/2020","50","ARAGUARI","Queda de ocupante de veículo"
"285936","5/23/2020","262","CAMPOS ALTOS","Colisão com objeto estático"
"285941","5/23/2020","381","CORONEL FABRICIANO","Colisão traseira"
"285951","5/23/2020","381","SANTO ANTONIO DO AMPARO","Saída de leito carroçável"
"285955","5/23/2020","40","CURVELO","Saída de leito carroçável"
"285966","5/23/2020","381","TIMOTEO","Colisão transversal"
"285967","5/23/2020","116","UBAPORANGA","Atropelamento de Pedestre"
"285968","5/23/2020","40","CONGONHAS","Tombamento"
"285971","5/23/2020","262","ABRE CAMPO","Colisão traseira"
"285985","5/23/2020","50","UBERABA","Saída de leito carroçável"
"285989","5/23/2020","381","ESTIVA","Colisão transversal"
"286018","5/23/2020","262","CAMPOS ALTOS","Atropelamento de Pedestre"
